id,comment,rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440353,"PRODUTO ÓTIMO *PELO PREÇO* No geral o produto é excelente, paguei 1.672 (com frete) e por esse preço, não tem outro monitor que bate de frente.\nSou designer gráfico e entusiasta de jogos competitivos, e supriu minha necessidade pra ambos os lados, consigo jogar com alto desempenho e trabalhar sem problemas de cores.\nPesquise: Yhaappyy no ytb pra me encontrar!!\n240hz, 1ms, Freesync e G-Sync, borda infinita, e bom custo benefício\nCores são vivas, iluminação é boa PRO PREÇO dele.\nVeio com 1 deadpixel (pixel que não funciona, ficou vermelho no meu caso)\nA entrega da VEX não foi boa, o rapaz chamou no portão de casa, quando fui pegar o monitor ele colocou no chao pra tirar foto, a caixa nao estava embalada com papel kraft nem nada, veio \\""\""desembalado\""\""\"", claro que não interferiu no conteúdo mas achei zuado sinceramente.\nBorda em cima veio com mal acabamento.""",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441688,monitor ótimo. Muito bom, ótimo pra FPS, vários ajustes e pré ajustes para jogos, fotos, FPS, video etc...240 hertz top.\nótimo monitor 240 hertz, displayport e HDMI.\nnada,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441954,Monitor 240hz com melhor custo benefício gostei muito\ntodos\nnenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442351,Ótimo Monitor 240hz Cara... simplesmente to apaixonado por esse monitor, fiquei meio com receio pelos outros comentários de Dead pixel e listra no monitor, mas graças a Deus o meu veio perfeito! Estou usando há quase 1 Mês e está Tudo nos conformes e 240hz flui demais e pra mim que jogo csgo e sai de um 60hz a diferença é enorme e vale cada centavo!\nTudo! Poha pai é 240hz né\nNada até o momento,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442544,OTIMO MONITOR Estou apaixonado, eu tinha um monitor de 19 pol. e 60Hz. Meu deu muito diferença tudo barra de rolagem tudo mais fluido muito bom aconselho a todos a terem um que queira seguir o caminho do jogos de FPS. SUPER RECOMENDO e a tela é um otimo tamanho.\n240Hz, painel TN, tudo muito mais fluido.\ntem poucos ajustes em relação a posição e o preço é razoável na pandemia doí no bolso .,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444641,Custo/benefício Monitor muito bom, entrega o que diz, qualidade de imagem muito boa.\nTela grande, 240hz\nVeio com um dead pixel.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445977,Muito bom Nunca mais saio do 240hz, é muito bom! ( voce precisa ter um pc que aguente o 240 fps se não nem adianta )\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446771,Muito bom produto Produto muito bom, bem acabado. \nSenti falta do suporte ter opção de altura.\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448211,Muito bom muito bom\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449454,ótima escolha para jogos competitivos Jogo Fortnite competitivamente e optei por um upgrade do 144hz pro 240hz e da uma diferença absurda FreeSync entrega taxas de quadro mais altas na tela, o HDR deixa mto mais bonito as cores porém senti um certo imputlag, além de não ter encontrado o GSync para ativar\nproduto entrega o 240Hz, FreeSync e HDR\nCerto imputlag Com HDR \n1ms poderia ser 0.5 já q produtos com taxas mais baixas como 165hz e 144hz entregam \nNão encontrei a configuração do GSync\ne da bastante medo de vir com algum Dead Pixel já q se encontra diversas reclamações em relação ao Dead Pixel,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451826,muito bom gostei muito do produto não tenho oq reclamar\nimagem muito boa\nNão vi nenhum problema,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451860,"Monitor Gamer Ozone DSP24 240, 24\, Full HD, Freesync, G-SYNC, 240 Hz, 1 ms, Frameless, - OZDSP24FHD240-Fless Monitor muito bom, imagem boa, ótimo desempenho, muito bonito e tem um custo beneficio muito bom. Recomendo.\n\n""",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453135,Meu filho achou o máximo! Meu filho, usuário do monitor, achou o máximo!\nCusto-benefício\nTaxa de resposta\nCores\nNão contar com falantes próprios,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453412,Monitor Ozone Excelente o produto, zero defeitos, cores, desempenho, resposta, tudo perfeito!\nTempo de resposta.\nNão tem,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454014,muito bom é legal que eu consigo jogar com mais competividade\n240 hz 1ms . suporte que segura é muito bom deixa o monitor quase colado na parede nem precisei colocar suporte de parede pra afastar um pouco a distancia.\nfalta app pra configurar mira, deveria vir com regulam de altura,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454628,Cumpre com o prometido Monitor com painel TN por ser feito para uso em alta frequência 240hz e sobre as cores com regulagem não perde muito para um painel ips.\nsem ghost, input lag baixíssimo, cores vivas por ser painel TN, nenhum deadpixel, suporte de apoio de ferro e muito firme.\nvem com cabos hdmi e displayport adequados para uso do monitor, porém de baixa qualidade.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456753,Entrega oque promete, bom. Achei muito bom o produto, entrega oq promete realmente, porém, pode aparecer algumas manchas na tela, tirando isso, muito bom.\nentrega os 240hz e 1ms que promete.\nmanchas.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457244,munitor gamer muito bom recomendo\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457270,Bom Produto Estou usando e gostando muito do produto, só não gostei da entrega.\nÓtimo produto, só o sistema de frete que falhou\nsó o frete que deixou a desejar,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457808,Excelente! Amei e o preço então nem se fala.....\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458485,Custo beneficio Muito bom imagem, qualidade estrutura não é muito boa aparentemente, mas pelo preço vale a pena.\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460202,Surpreendeu Paguei aproximadamente 1600 reais. Se não precisar de ajuste de altura, é um ótimo custo benefício. O produto realmente oferece 240hz. Não veio com dead pixel, tela com borda fina, montagem fácil e simples. Há opção de colocar uma mira bem no meio da tela (o que gera vantagem para snipers, que não costuma ter mira sem o zoom).\n240hz com preço muito competitivo.\nNão há ajuste de altura. \nBotões de ajuste duros e no canto interior direito. Não entendo porque os monitores ainda mantém os botões nesta posição, que é muito ruim.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460737,Melhor custo benefício da vida Pode comprar sem medo\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461177,Monitor melhor custo benefício Muito bom para o preço dele e funciona perfeitamente. Único problema foi que ele veio com defeito mas eu fiz a garantia e eles me mandaram um novo e não tive nenhum problema.\nMuito bom pelo o preço dele\nNenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461559,Exelente O produto é muito legal, funcionou melhor do que eu esperava.\n240hz é um diferencial muito grande.\nA qualidade da imagem não é tão legal, para usuários de dell é bem visível.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462822,Muito bom! Bom produto. Nada de excepcional, mas pelo preço estou satisfeito.\nQualidade de imagem.\nFalta de regulagem de altura (estou usando um suporte para ficar num bom nível de visão).\n\nApós ficar em tempo sem uso e entrar no modo Suspender, ao voltar no CSGO por exemplo fica com a tela preta. Aí só reiniciando o computador para resolver. Isso não ocorria com meu monitor anterior, da DELL.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463679,Muito bom! Ótimo para jogar competitivo, eu que jogo cs sai de um 60hz e a melhora no desempenho do game e velocidade é impressionante!\nMuito resistente\nPromete o hz\nHdr\nMira integrada\nNão é ajustavel o tamanho\nMenu um pouco ruim,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463730,Top demais!!! muito bom!\n\n,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464254,MONITOR SENSACIONAL Produto muito bom, entrega tudo que promete. 240HZ, as bordas são finas, o monitor é leve e a imagem é muito boa.\nCusto benefício, recomendo muito.\nNenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464703,Monitor 240hz Ozone Bom\nO preço, e taxa de hz.\nA imagem muito escura, botões de ajuste do monitor são horríveis.,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465948,Muito bom, cumpre o que promete. Ótimo custo x benefício, design bonito, acabamento bom, vale a pena.\nMateriais de boa qualidade, sem dead pixels, performance compatível com a descrição, e ainda vem com cabos HDMI e Display Port que não são curtos.\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467323,1ms só no modo alto , desligado não entrega 1ms Produto muito bom, só que o cabo DisplayPort não funcionou na minha placa aí comprei um cabo hdmi 2.1 de 240hz aí funcionou normalmente.\nQualidade e preço .\nO suporte da base poderia ser um círculo esse v atrapalhar um pouco ,mas nada de mais .,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467596,muito bom o produto é bom faz o que e prometido, porém tive problema com minha placa de vídeo e o cabo que acompanha é um displayport 1.2 e minha placa só tinha saída para displayport 1.4 então recomendo verificar a saída do displayport.\nvariedade de cabos, suporte de metal, monitor fino\ncabo displayport 1.2, 1 dead pixel porém imperceptível,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469625,muito bom produto de alta qualidade, são 240hz msm\ncusto beneficio\nnenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470262,Ozone 240hz é muito bom Incrivel, é um 240hz ótimo\né muito bom, grande e funciona incrivelmente bem, achei incrível\nNão vi nenhum ponto negativo, achei muito bom,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470816,Muito bom Este produto, lindo as cores parecem vivas, a diferença de hertz muda muito nos jogos\nlindo, montagem fácil, preço bom pra um monitor 240hz, parece resistente\nnão tem controle de altura\ne os botões fica meio ruim ficar caçando oque quer,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471468,Avaliação Excelente custo beneficio com peças de muito boa qualidade.\nCusto\nBase de metal\nborda infinita\nconfiguração customizada.\nUnico ponto negativo é não ser painel IPS porém a qualidade do painel TN é excelente.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473974,240hz custo-benefício Ótimo monitor, sem ghosting e dead pixel.\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474142,BOM MONITOR CUSTO BENEFICIO bom monitor custo beneficio\n240 hz\ncumpre o que promete...\nnão tem ajuste de altura\nbotões do menu não tem acesso fácil, e não são muito intuitivos.... mas nada que desabone o produto,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475122,Excelente Primeiro monitor com g-sync e mais de 60hz que uso, e estou muito satisfeito até o momento. Excelente resposta e imagem. Usando em 120hz ou 144hz devido à placa de vídeo.\nBase em metal e qualidade geral\nBotões um pouco ruins de usar.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475773,monitor excelente\ncusto, qualidade de imagem, frequência\najuste de altura,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477599,melhor monitor excelente monitor custo-benefício, imagem muito boa com qualidade de cores muito alta para painel TN (tenho outro monitor 2,5K com painel VA e com poucos ajustes as cores ficam bem próximas). 0 defeitos, veio tudo 100%, 240hz sem ghost. fluidez absurda.\nna minha opinião não tem melhor custo benefício que esse.\ncusto benefício\nqualidade de imagem\nsem ghost\n240hz real\nestrutura mais simples, porém totalmente justificado já que é um modelo 240hz, e provavelmente a marca teve que tirar custos pra entregar o que de fato importa que é o painel muito bom,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479085,Monitor 240Hz, Simplesmente perfeito para jogos no geral o produto é simplesmente perfeito\nO monitor tem a taxa de Hz recebe tudo certo, tempo de resposta é excelente e ele é bem fininho, perfeita para a minha mesa\no ponto negativo para eu, foi a iluminação, mas tirando isso o monitor é perfeito,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481225,ótimo custo benefício perfeito\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481727,ótimo ótimo, pena que não tem mais disponível, queria outro\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483914,OTIMO! custo benefício ótimo, chegou rápido e para falar a verdade eu nunca tinha jogado em 240hz, superou as expectativas!\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484577,melhor monitor adorei, primeiro monitor de qualidade que tenho e recomendo a todos\ntudo, imagem top, qualidades surpreende\nnenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486258,produto defeituoso produto parecia ser excelente, porém veio com mal contato no Display Port! até o ponto dele nao ligar mais... Devolvi pra Kabum e eles vão devolver o dinheiro, estou bem decepcionado!\n\n,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490920,muito bom gostei bastante, bonito, fácil de mexer, altura agradável\nfalei acima\nnão encontrei,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493909,Produto muito bom Excelente\nPreço\nNão encontrei,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501130,Ótimo monitor custo-benefício Não podia estar mais satisfeito\nZero Ghosting, Ajuste de inclinação, Tempo de resposta. Se você está em dúvida sobre comprar esse monitor, apenas compre. A diferença de um monitor 60 ou 75 Hz pra um de 240 Hz é indescritível. Quando instalei o monitor fiquei chocado e jamais conseguiria voltar para 75 Hz.\nNão tem ajuste de altura, mas acredito que isso não seja um problema já que o monitor busca focar na qualidade de imagem, mantendo o custo-benefício.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504160,muito bom pelo preço q paguei tou gostando muito muito bom única coisa é q não é ajustável o tamanho mais eu já tava ciente disso e nada q interfere na jobabilidade  muito bom pelo preço\npreço por ser 240hz  muito bom estou gostando\najuste de altura  fixa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504874,muito bom apareceu um stuck pixel na tela, porém é fácil resolver, acontece bastante em monitores com a taxa de hz alto\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514577,"toooopppp rapaziada , comprei no open box Kabum \ um dead pixel \"" quando chegou eu custei a achar esse dead pixel é minúsculo imperceptível , realmente vale comprar mesmo com dead pixel porque não dá pra ver  não atrapalha a play em nada paguei 300 reais a menos por 1 dead pixel praticamente invisível\nvem com o cabo displayport 240hz + hdmi 120hz \npouca borda tela grande muito bom\nsó não tem ajuste de altura , mas vale muito apena por ser 240hz e a altura tá ótima do jeito que vem""",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516168,Tenho só uma reclamação Um produto incrível, mais o meu DisplayPort está gravado no 200hz e não no 240hz\nMonitor custo benefício e muito bom\nO meu DisplayPort fica cravado no 200hz e não no 240hz,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518033,Brabo Brabo\nBrabo\nNao,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518845,Top Bomm\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520544,Monitor muito bom. mas não veio com ajuste de altura, como diz na descrição Bom\nTela muito boa\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520938,MONITOR CxB O monitor é muito bom, não tive nenhum problema e nenhum dead pixel até o momento. A altura é boa, mas a base só conta com ajuste de ângulo.\ntodos\nnenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521642,Bom PRODUTO, MASSS... Gostei. simples, útil, mas gostaria de registrar que veio com dead pixel. se aumentar eu vou pedir garantia. o pixel esta em uma posição que nao incomoda em nada, mas reforço, se aumentar eu quero garantia. ja deixo ate registrado.\nFacil de montar e configurar.\nNão tem regulagem de altura.\nVeio com dead pixel no canto inferior direito.,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522746,O melhor monitor 240hz nessa faixa de preço. Compre OpenBox sem medo! Muito bom, comprei um openBox com 1 dead píxel e não me arrependo. Eu só sei onde fica o dead pixel pq a kabum coloca um adesivo pequeno com uma indicação de onde o dead pixel está. É impossivel reparar no dead pixel!\nCores boas para um painel TN\nNão percebo nenhum ghosting\nMotion blur é insignificante\nRepito, comprei um openbox com 1 dead pixel e não me arrependo, pode comprar sem medo!\nOs botões do menu do monitor são um pouco chatinhos de usar,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523478,Otimo produto Tela linda, qualidade de imagem\nImagem\nFrequencia para jogos\nDesing\nMaterial de qualidade\nCusto comparado com os de mesmo nivel\nNão reproduz audio,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524971,Super recomendo Monitor muito bom chegou em ótimas condições\nTela grande e com cores nítidas, tempos de resposta é muito bom\n.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525949,monitor ótimo\ndurabilidade\npreço,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527848,Recomendo Achei muito bom, apesar de ser de uma marca não conhecida aqui no Brasil, comprei pelo baixo preço e me surpreendi\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
